timer,hart
6912.68931262,507
6913.54410294,505
6914.39889326,505
6915.25368358,503
6916.1084739,501
6916.96326422,500
6917.81805454,501
6918.67284486,499
6919.52763518,499
6920.3824255,499
6921.23721581,499
6922.09200613,499
6922.94679645,499
6923.80158677,500
6924.65637709,501
6925.51116741,502
6926.36595773,503
6927.22074805,504
6928.07553837,505
6928.93032869,505
6929.78511901,506
6930.63990933,508
6931.49469965,509
6932.34948997,508
6933.20428029,508
6934.0590706,508
6934.91386092,508
6935.76865124,508
6936.62344156,509
6937.47823188,510
6938.3330222,510
6939.18781252,508
6940.04260284,510
6940.89739316,510
6941.75218348,509
6942.6069738,508
6943.46176412,508
6944.31655444,508
6945.17134476,508
6946.02613508,507
6946.8809254,508
6947.73571571,508
6948.59050603,507
6949.44529635,506
6950.30008667,508
6951.15487699,508
6952.00966731,509
6952.86445763,508
6953.71924795,509
6954.57403827,510
6955.42882859,510
6956.28361891,509
6957.13840923,508
6957.99319955,509
6958.84798987,508
6959.70278019,507
6960.5575705,508
6961.41236082,509
6962.26715114,507
6963.12194146,508
6963.97673178,510
6964.8315221,512
6965.68631242,513
6966.54110274,520
6967.39589306,533
6968.25068338,551
6969.1054737,568
6969.96026402,585
6970.81505434,601
6971.66984466,611
6972.52463498,616
6973.3794253,620
6974.23421561,618
6975.08900593,611
6975.94379625,602
6976.79858657,591
6977.65337689,577
6978.50816721,562
6979.36295753,545
6980.21774785,530
6981.07253817,516
6981.92732849,503
6982.78211881,491
6983.63690913,483
6984.49169945,478
6985.34648977,475
6986.20128009,472
6987.0560704,472
6987.91086072,473
6988.76565104,474
6989.62044136,476
6990.47523168,478
6991.330022,481
6992.18481232,481
6993.03960264,481
6993.89439296,485
6994.74918328,487
6995.6039736,487
6996.45876392,488
6997.31355424,491
6998.16834456,494
6999.02313488,495
6999.8779252,498
7000.73271551,501
7001.58750583,503
7002.44229615,504
7003.29708647,506
7004.15187679,508
7005.00666711,509
7005.86145743,508
7006.71624775,508
7007.57103807,509
7008.42582839,507
7009.28061871,505
7010.13540903,505
7010.99019935,504
7011.84498967,503
7012.69977999,499
7013.5545703,499
7014.40936062,499
7015.26415094,499
7016.11894126,497
7016.97373158,497
7017.8285219,498
7018.68331222,498
7019.53810254,498
7020.39289286,500
7021.24768318,502
7022.1024735,501
7022.95726382,502
7023.81205414,504
7024.66684446,505
7025.52163478,505
7026.3764251,506
7027.23121541,506
7028.08600573,506
7028.94079605,504
7029.79558637,505
7030.65037669,504
7031.50516701,506
7032.35995733,504
7033.21474765,504
7034.06953797,505
7034.92432829,506
7035.77911861,505
7036.63390893,505
7037.48869925,507
7038.34348957,507
7039.19827989,506
7040.0530702,505
7040.90786052,506
7041.76265084,506
7042.61744116,505
7043.47223148,505
7044.3270218,506
7045.18181212,506
7046.03660244,505
7046.89139276,504
7047.74618308,506
7048.6009734,506
7049.45576372,506
7050.31055404,506
7051.16534436,507
7052.02013468,509
7052.87492499,507
7053.72971531,511
7054.58450563,512
7055.43929595,511
7056.29408627,510
7057.14887659,510
7058.00366691,512
7058.85845723,512
7059.71324755,514
7060.56803787,519
7061.42282819,529
7062.27761851,543
7063.13240883,559
7063.98719915,578
7064.84198947,593
7065.69677979,604
7066.5515701,612
7067.40636042,619
7068.26115074,619
7069.11594106,614
7069.97073138,607
7070.8255217,599
7071.68031202,585
7072.53510234,569
7073.38989266,554
7074.24468298,538
7075.0994733,524
7075.95426362,511
7076.80905394,498
7077.66384426,489
7078.51863458,481
7079.37342489,474
7080.22821521,470
7081.08300553,469
7081.93779585,468
7082.79258617,466
7083.64737649,467
7084.50216681,471
7085.35695713,473
7086.21174745,474
7087.06653777,476
7087.92132809,479
7088.77611841,482
7089.63090873,483
7090.48569905,487
7091.34048937,492
7092.19527969,493
7093.05007,495
7093.90486032,499
7094.75965064,504
7095.61444096,505
7096.46923128,509
7097.3240216,513
7098.17881192,516
7099.03360224,516
7099.88839256,515
7100.74318288,516
7101.5979732,517
7102.45276352,515
7103.30755384,514
7104.16234416,512
7105.01713448,508
7105.87192479,505
7106.72671511,504
7107.58150543,502
7108.43629575,502
7109.29108607,500
7110.14587639,499
7111.00066671,499
7111.85545703,497
7112.71024735,496
7113.56503767,496
7114.41982799,498
7115.27461831,499
7116.12940863,499
7116.98419895,500
7117.83898927,501
7118.69377959,502
7119.5485699,501
7120.40336022,503
7121.25815054,504
7122.11294086,506
7122.96773118,507
7123.8225215,509
7124.67731182,511
7125.53210214,512
7126.38689246,511
7127.24168278,513
7128.0964731,517
7128.95126342,516
7129.80605374,516
7130.66084406,519
7131.51563438,521
7132.37042469,520
7133.22521501,521
7134.08000533,521
7134.93479565,523
7135.78958597,522
7136.64437629,523
7137.49916661,522
7138.35395693,522
7139.20874725,520
7140.06353757,519
7140.91832789,519
7141.77311821,518
7142.62790853,515
7143.48269885,514
7144.33748917,515
7145.19227949,514
7146.0470698,514
7146.90186012,513
7147.75665044,514
7148.61144076,512
7149.46623108,510
7150.3210214,509
7151.17581172,509
7152.03060204,508
7152.88539236,506
7153.74018268,508
7154.594973,510
7155.44976332,514
7156.30455364,526
7157.15934396,542
7158.01413428,557
7158.86892459,570
7159.72371491,580
7160.57850523,589
7161.43329555,595
7162.28808587,595
7163.14287619,592
7163.99766651,586
7164.85245683,578
7165.70724715,567
7166.56203747,556
7167.41682779,544
7168.27161811,532
7169.12640843,517
7169.98119875,504
7170.83598907,492
7171.69077939,482
7172.5455697,473
7173.40036002,468
7174.25515034,464
7175.10994066,464
7175.96473098,462
7176.8195213,465
7177.67431162,469
7178.52910194,473
7179.38389226,475
7180.23868258,479
7181.0934729,484
7181.94826322,489
7182.80305354,490
7183.65784386,494
7184.51263418,497
7185.36742449,500
7186.22221481,503
7187.07700513,506
7187.93179545,509
7188.78658577,511
7189.64137609,511
7190.49616641,511
7191.35095673,512
7192.20574705,510
7193.06053737,509
7193.91532769,508
7194.77011801,507
7195.62490833,502
7196.47969865,498
7197.33448897,496
7198.18927929,493
7199.0440696,489
7199.89885992,486
7200.75365024,486
7201.60844056,486
7202.46323088,485
7203.3180212,486
7204.17281152,488
7205.02760184,489
7205.88239216,491
7206.73718248,491
7207.5919728,493
7208.44676312,494
7209.30155344,495
7210.15634376,496
7211.01113408,497
7211.86592439,496
7212.72071471,495
7213.57550503,496
7214.43029535,498
7215.28508567,499
7216.13987599,498
7216.99466631,498
7217.84945663,499
7218.70424695,501
7219.55903727,501
7220.41382759,502
7221.26861791,503
7222.12340823,503
7222.97819855,503
7223.83298887,505
7224.68777919,507
7225.5425695,505
7226.39735982,505
7227.25215014,505
7228.10694046,506
7228.96173078,506
7229.8165211,506
7230.67131142,507
7231.52610174,507
7232.38089206,507
7233.23568238,506
7234.0904727,506
7234.94526302,506
7235.80005334,505
7236.65484366,504
7237.50963398,504
7238.36442429,504
7239.21921461,503
7240.07400493,503
7240.92879525,507
7241.78358557,509
7242.63837589,511
7243.49316621,520
7244.34795653,534
7245.20274685,548
7246.05753717,563
7246.91232749,576
7247.76711781,592
7248.62190813,604
7249.47669845,612
7250.33148877,618
7251.18627909,618
7252.0410694,616
7252.89585972,608
7253.75065004,600
7254.60544036,588
7255.46023068,576
7256.315021,561
7257.16981132,550
7258.02460164,537
7258.87939196,526
7259.73418228,514
7260.5889726,507
7261.44376292,499
7262.29855324,494
7263.15334356,489
7264.00813388,486
7264.86292419,484
7265.71771451,482
7266.57250483,478
7267.42729515,477
7268.28208547,476
7269.13687579,475
7269.99166611,474
7270.84645643,474
7271.70124675,475
7272.55603707,476
7273.41082739,479
7274.26561771,483
7275.12040803,487
7275.97519835,489
7276.82998867,493
7277.68477899,498
7278.5395693,502
7279.39435962,505
7280.24914994,508
7281.10394026,511
7281.95873058,512
7282.8135209,511
7283.66831122,512
7284.52310154,513
7285.37789186,512
7286.23268218,511
7287.0874725,510
7287.94226282,508
7288.79705314,507
7289.65184346,504
7290.50663378,502
7291.36142409,501
7292.21621441,498
7293.07100473,495
7293.92579505,494
7294.78058537,492
7295.63537569,491
7296.49016601,490
7297.34495633,490
7298.19974665,491
7299.05453697,491
7299.90932729,491
7300.76411761,492
7301.61890793,494
7302.47369825,493
7303.32848857,493
7304.18327889,496
7305.0380692,496
7305.89285952,497
7306.74764984,498
7307.60244016,499
7308.45723048,501
7309.3120208,502
7310.16681112,502
7311.02160144,504
7311.87639176,504
7312.73118208,505
7313.5859724,507
7314.44076272,508
7315.29555304,508
7316.15034336,506
7317.00513368,507
7317.85992399,508
7318.71471431,508
7319.56950463,508
7320.42429495,508
7321.27908527,509
7322.13387559,510
7322.98866591,509
7323.84345623,508
7324.69824655,509
7325.55303687,508
7326.40782719,508
7327.26261751,508
7328.11740783,508
7328.97219815,507
7329.82698847,506
7330.68177879,507
7331.5365691,507
7332.39135942,508
7333.24614974,510
7334.10094006,520
7334.95573038,535
7335.8105207,551
7336.66531102,570
7337.52010134,588
7338.37489166,606
7339.22968198,621
7340.0844723,632
7340.93926262,641
7341.79405294,643
7342.64884326,643
7343.50363358,637
7344.35842389,632
7345.21321421,624
7346.06800453,613
7346.92279485,602
7347.77758517,592
7348.63237549,580
7349.48716581,568
7350.34195613,557
7351.19674645,547
7352.05153677,538
7352.90632709,528
7353.76111741,519
7354.61590773,512
7355.47069805,505
7356.32548837,499
7357.18027869,494
7358.035069,492
7358.88985932,487
7359.74464964,485
7360.59943996,484
7361.45423028,485
7362.3090206,483
7363.16381092,483
7364.01860124,484
7364.87339156,486
7365.72818188,486
7366.5829722,489
7367.43776252,494
7368.29255284,499
7369.14734316,502
7370.00213348,506
7370.85692379,510
7371.71171411,513
7372.56650443,515
7373.42129475,515
7374.27608507,516
7375.13087539,517
7375.98566571,517
7376.84045603,514
7377.69524635,515
7378.55003667,514
7379.40482699,511
7380.25961731,509
7381.11440763,507
7381.96919795,505
7382.82398827,500
7383.67877859,498
7384.5335689,496
7385.38835922,493
7386.24314954,489
7387.09793986,489
7387.95273018,490
7388.8075205,488
7389.66231082,486
7390.51710114,486
7391.37189146,488
7392.22668178,486
7393.0814721,487
7393.93626242,489
7394.79105274,491
7395.64584306,490
7396.50063338,490
7397.35542369,492
7398.21021401,495
7399.06500433,493
7399.91979465,493
7400.77458497,493
7401.62937529,494
7402.48416561,493
7403.33895593,493
7404.19374625,495
7405.04853657,498
7405.90332689,496
7406.75811721,498
7407.61290753,500
7408.46769785,503
7409.32248817,502
7410.17727849,503
7411.0320688,504
7411.88685912,504
7412.74164944,503
7413.59643976,503
7414.45123008,504
7415.3060204,505
7416.16081072,504
7417.01560104,505
7417.87039136,507
7418.72518168,509
7419.579972,510
7420.43476232,512
7421.28955264,514
7422.14434296,513
7422.99913328,512
7423.85392359,511
7424.70871391,513
7425.56350423,511
7426.41829455,511
7427.27308487,513
7428.12787519,513
7428.98266551,513
7429.83745583,512
7430.69224615,516
7431.54703647,525
7432.40182679,538
7433.25661711,557
7434.11140743,578
7434.96619775,597
7435.82098807,612
7436.67577839,624
7437.5305687,630
7438.38535902,632
7439.24014934,628
7440.09493966,621
7440.94972998,612
7441.8045203,600
7442.65931062,583
7443.51410094,567
7444.36889126,550
7445.22368158,533
7446.0784719,516
7446.93326222,502
7447.78805254,490
7448.64284286,479
7449.49763318,468
7450.35242349,460
7451.20721381,454
7452.06200413,449
7452.91679445,445
7453.77158477,443
7454.62637509,443
7455.48116541,445
7456.33595573,447
7457.19074605,449
7458.04553637,455
7458.90032669,458
7459.75511701,464
7460.60990733,469
7461.46469765,476
7462.31948797,482
7463.17427829,487
7464.0290686,494
7464.88385892,498
7465.73864924,503
7466.59343956,507
7467.44822988,512
7468.3030202,515
7469.15781052,518
7470.01260084,518
7470.86739116,520
7471.72218148,520
7472.5769718,519
7473.43176212,517
7474.28655244,516
7475.14134276,513
7475.99613308,511
7476.85092339,508
7477.70571371,506
7478.56050403,504
7479.41529435,502
7480.27008467,501
7481.12487499,501
7481.97966531,500
7482.83445563,500
7483.68924595,501
7484.54403627,501
7485.39882659,502
7486.25361691,502
7487.10840723,504
7487.96319755,505
7488.81798787,505
7489.67277819,505
7490.5275685,505
7491.38235882,507
7492.23714914,508
7493.09193946,508
7493.94672978,507
7494.8015201,507
7495.65631042,506
7496.51110074,507
7497.36589106,507
7498.22068138,509
7499.0754717,508
7499.93026202,508
7500.78505234,509
7501.63984266,509
7502.49463298,509
7503.34942329,508
7504.20421361,509
7505.05900393,510
7505.91379425,508
7506.76858457,508
7507.62337489,507
7508.47816521,507
7509.33295553,507
7510.18774585,506
7511.04253617,505
7511.89732649,504
7512.75211681,504
7513.60690713,504
7514.46169745,506
7515.31648777,505
7516.17127809,505
7517.0260684,505
7517.88085872,506
7518.73564904,509
7519.59043936,515
7520.44522968,527
7521.30002,548
7522.15481032,567
7523.00960064,588
7523.86439096,605
7524.71918128,620
7525.5739716,631
7526.42876192,638
7527.28355224,641
7528.13834256,641
7528.99313288,636
7529.84792319,628
7530.70271351,620
7531.55750383,607
7532.41229415,593
7533.26708447,577
7534.12187479,562
7534.97666511,547
7535.83145543,533
7536.68624575,522
7537.54103607,512
7538.39582639,506
7539.25061671,500
7540.10540703,495
7540.96019735,494
7541.81498767,492
7542.66977799,489
7543.5245683,487
7544.37935862,486
7545.23414894,484
7546.08893926,483
7546.94372958,483
7547.7985199,482
7548.65331022,483
7549.50810054,483
7550.36289086,485
7551.21768118,487
7552.0724715,489
7552.92726182,490
7553.78205214,494
7554.63684246,498
7555.49163278,502
7556.34642309,504
7557.20121341,507
7558.05600373,509
7558.91079405,509
7559.76558437,510
7560.62037469,510
7561.47516501,509
7562.32995533,507
7563.18474565,505
7564.03953597,503
7564.89432629,500
7565.74911661,498
7566.60390693,494
7567.45869725,492
7568.31348757,491
7569.16827789,490
7570.0230682,487
7570.87785852,484
7571.73264884,484
7572.58743916,481
7573.44222948,481
7574.2970198,481
7575.15181012,482
7576.00660044,481
7576.86139076,482
7577.71618108,483
7578.5709714,485
7579.42576172,486
7580.28055204,488
7581.13534236,490
7581.99013268,493
7582.84492299,494
7583.69971331,495
7584.55450363,496
7585.40929395,499
7586.26408427,501
7587.11887459,504
7587.97366491,506
7588.82845523,508
7589.68324555,509
7590.53803587,510
7591.39282619,511
7592.24761651,511
7593.10240683,511
7593.95719715,510
7594.81198747,511
7595.66677779,509
7596.5215681,508
7597.37635842,509
7598.23114874,508
7599.08593906,506
7599.94072938,506
7600.7955197,507
7601.65031002,509
7602.50510034,509
7603.35989066,509
7604.21468098,509
7605.0694713,510
7605.92426162,510
7606.77905194,508
7607.63384226,509
7608.48863258,511
7609.34342289,512
7610.19821321,511
7611.05300353,511
7611.90779385,511
7612.76258417,511
7613.61737449,513
7614.47216481,520
7615.32695513,532
7616.18174545,552
7617.03653577,573
7617.89132609,594
7618.74611641,616
7619.60090673,634
7620.45569705,650
7621.31048737,663
7622.16527769,672
7623.020068,676
7623.87485832,676
7624.72964864,671
7625.58443896,661
7626.43922928,645
7627.2940196,629
7628.14880992,610
7629.00360024,593
7629.85839056,575
7630.71318088,558
7631.5679712,544
7632.42276152,529
7633.27755184,517
7634.13234216,506
7634.98713248,498
7635.84192279,492
7636.69671311,486
7637.55150343,481
7638.40629375,479
7639.26108407,476
7640.11587439,473
7640.97066471,472
7641.82545503,472
7642.68024535,471
7643.53503567,471
7644.38982599,473
7645.24461631,476
7646.09940663,478
7646.95419695,481
7647.80898727,485
7648.66377759,490
7649.5185679,492
7650.37335822,496
7651.22814854,500
7652.08293886,503
7652.93772918,504
7653.7925195,506
7654.64730982,508
7655.50210014,507
7656.35689046,503
7657.21168078,502
7658.0664711,500
7658.92126142,496
7659.77605174,493
7660.63084206,490
7661.48563238,487
7662.34042269,484
7663.19521301,482
7664.05000333,481
7664.90479365,479
7665.75958397,478
7666.61437429,477
7667.46916461,477
7668.32395493,479
7669.17874525,478
7670.03353557,480
7670.88832589,482
7671.74311621,484
7672.59790653,486
7673.45269685,488
7674.30748717,492
7675.16227749,493
7676.0170678,495
7676.87185812,498
7677.72664844,502
7678.58143876,503
7679.43622908,504
7680.2910194,506
7681.14580972,508
7682.00060004,510
7682.85539036,510
7683.71018068,512
7684.564971,512
7685.41976132,513
7686.27455164,512
7687.12934196,513
7687.98413228,513
7688.83892259,513
7689.69371291,512
7690.54850323,513
7691.40329355,513
7692.25808387,513
7693.11287419,513
7693.96766451,513
7694.82245483,513
7695.67724515,512
7696.53203547,512
7697.38682579,513
7698.24161611,514
7699.09640643,512
7699.95119675,509
7700.80598707,508
7701.66077739,508
7702.5155677,506
7703.37035802,504
7704.22514834,503
7705.07993866,501
7705.93472898,499
7706.7895193,498
7707.64430962,498
7708.49909994,498
7709.35389026,499
7710.20868058,499
7711.0634709,499
7711.91826122,500
7712.77305154,501
7713.62784186,501
7714.48263218,502
7715.33742249,504
7716.19221281,506
7717.04700313,510
7717.90179345,520
7718.75658377,535
7719.61137409,555
7720.46616441,577
7721.32095473,599
7722.17574505,618
7723.03053537,632
7723.88532569,641
7724.74011601,647
7725.59490633,646
7726.44969665,639
7727.30448697,630
7728.15927729,615
7729.0140676,598
7729.86885792,579
7730.72364824,560
7731.57843856,541
7732.43322888,521
7733.2880192,503
7734.14280952,488
7734.99759984,477
7735.85239016,466
7736.70718048,460
7737.5619708,454
7738.41676112,452
7739.27155144,450
7740.12634176,449
7740.98113208,451
7741.83592239,454
7742.69071271,456
7743.54550303,460
7744.40029335,463
7745.25508367,466
7746.10987399,469
7746.96466431,473
7747.81945463,478
7748.67424495,482
7749.52903527,487
7750.38382559,492
7751.23861591,497
7752.09340623,502
7752.94819655,506
7753.80298687,510
7754.65777719,513
7755.5125675,515
7756.36735782,517
7757.22214814,519
7758.07693846,519
7758.93172878,519
7759.7865191,518
7760.64130942,517
7761.49609974,514
7762.35089006,513
7763.20568038,511
7764.0604707,509
7764.91526102,509
7765.77005134,508
7766.62484166,508
7767.47963198,506
7768.33442229,506
7769.18921261,504
7770.04400293,502
7770.89879325,502
7771.75358357,502
7772.60837389,500
7773.46316421,501
7774.31795453,502
7775.17274485,502
7776.02753517,502
7776.88232549,502
7777.73711581,504
7778.59190613,505
7779.44669645,505
7780.30148677,506
7781.15627709,506
7782.0110674,505
7782.86585772,504
7783.72064804,505
7784.57543836,505
7785.43022868,506
7786.285019,506
7787.13980932,506
7787.99459964,507
7788.84938996,508
7789.70418028,508
7790.5589706,510
7791.41376092,511
7792.26855124,513
7793.12334156,513
7793.97813188,514
7794.83292219,518
7795.68771251,521
7796.54250283,523
7797.39729315,527
7798.25208347,528
7799.10687379,529
7799.96166411,530
7800.81645443,529
7801.67124475,529
7802.52603507,528
7803.38082539,526
7804.23561571,524
7805.09040603,522
7805.94519635,521
7806.79998667,518
7807.65477699,514
7808.5095673,508
7809.36435762,503
7810.21914794,498
7811.07393826,494
7811.92872858,492
7812.7835189,491
7813.63830922,490
7814.49309954,491
7815.34788986,496
7816.20268018,506
7817.0574705,523
7817.91226082,546
7818.76705114,568
7819.62184146,588
7820.47663178,603
7821.33142209,615
7822.18621241,622
7823.04100273,622
7823.89579305,616
7824.75058337,607
7825.60537369,594
7826.46016401,579
7827.31495433,563
7828.16974465,547
7829.02453497,531
7829.87932529,516
7830.73411561,503
7831.58890593,491
7832.44369625,483
7833.29848657,473
7834.15327689,468
7835.0080672,464
7835.86285752,462
7836.71764784,463
7837.57243816,466
7838.42722848,474
7839.2820188,479
7840.13680912,487
7840.99159944,494
7841.84638976,500
7842.70118008,508
7843.5559704,516
7844.41076072,525
7845.26555104,534
7846.12034136,545
7846.97513168,556
7847.82992199,568
7848.68471231,582
7849.53950263,596
7850.39429295,608
7851.24908327,618
7852.10387359,627
7852.95866391,632
7853.81345423,633
7854.66824455,631
7855.52303487,624
7856.37782519,615
7857.23261551,605
7858.08740583,597
7858.94219615,588
7859.79698647,579
7860.65177679,571
7861.5065671,564
7862.36135742,558
7863.21614774,552
7864.07093806,551
7864.92572838,551
7865.7805187,551
7866.63530902,548
7867.49009934,548
7868.34488966,546
7869.19967998,546
7870.0544703,547
7870.90926062,552
7871.76405094,559
7872.61884126,567
7873.47363158,578
7874.32842189,589
7875.18321221,599
7876.03800253,605
7876.89279285,610
7877.74758317,612
7878.60237349,609
7879.45716381,601
7880.31195413,589
7881.16674445,571
7882.02153477,547
7882.87632509,519
7883.73111541,489
7884.58590573,458
7885.44069605,425
7886.29548637,392
7887.15027669,364
7888.005067,340
7888.85985732,322
7889.71464764,306
7890.56943796,296
7891.42422828,292
7892.2790186,295
7893.13380892,303
7893.98859924,316
7894.84338956,331
7895.69817988,349
7896.5529702,367
7897.40776052,388
7898.26255084,407
7899.11734116,426
7899.97213148,443
7900.82692179,459
7901.68171211,474
7902.53650243,485
7903.39129275,495
7904.24608307,504
7905.10087339,516
7905.95566371,524
7906.81045403,533
7907.66524435,541
7908.52003467,549
7909.37482499,556
7910.22961531,562
7911.08440563,570
7911.93919595,574
7912.79398627,580
7913.64877659,585
7914.5035669,588
7915.35835722,591
7916.21314754,595
7917.06793786,598
7917.92272818,600
7918.7775185,601
7919.63230882,599
7920.48709914,596
7921.34188946,591
7922.19667978,584
7923.0514701,576
7923.90626042,565
7924.76105074,552
7925.61584106,539
7926.47063138,523
7927.32542169,507
7928.18021201,494
7929.03500233,478
7929.88979265,464
7930.74458297,453
7931.59937329,444
7932.45416361,435
7933.30895393,430
7934.16374425,427
7935.01853457,426
7935.87332489,425
7936.72811521,426
7937.58290553,430
7938.43769585,432
7939.29248617,436
7940.14727649,440
7941.0020668,445
7941.85685712,451
7942.71164744,456
7943.56643776,462
7944.42122808,467
7945.2760184,473
7946.13080872,478
7946.98559904,484
7947.84038936,489
7948.69517968,495
7949.54997,500
7950.40476032,505
7951.25955064,511
7952.11434096,517
7952.96913128,523
7953.82392159,527
7954.67871191,532
7955.53350223,535
7956.38829255,539
7957.24308287,542
7958.09787319,546
7958.95266351,551
7959.80745383,554
7960.66224415,558
7961.51703447,563
7962.37182479,567
7963.22661511,570
7964.08140543,573
7964.93619575,575
7965.79098607,577
7966.64577639,579
7967.5005667,581
7968.35535702,582
7969.21014734,583
7970.06493766,585
7970.91972798,584
7971.7745183,585
7972.62930862,583
7973.48409894,578
7974.33888926,575
7975.19367958,573
7976.0484699,568
7976.90326022,563
7977.75805054,558
7978.61284086,551
7979.46763118,544
7980.32242149,537
7981.17721181,532
7982.03200213,529
7982.88679245,525
7983.74158277,522
7984.59637309,521
7985.45116341,519
7986.30595373,518
7987.16074405,518
7988.01553437,517
7988.87032469,519
7989.72511501,521
7990.57990533,524
7991.43469565,526
7992.28948597,529
7993.14427629,532
7993.9990666,533
7994.85385692,535
7995.70864724,534
7996.56343756,533
7997.41822788,531
7998.2730182,527
7999.12780852,522
7999.98259884,515
8000.83738916,504
8001.69217948,495
8002.5469698,480
8003.40176012,465
8004.25655044,449
8005.11134076,432
8005.96613108,414
8006.82092139,396
8007.67571171,383
8008.53050203,371
8009.38529235,362
8010.24008267,354
8011.09487299,353
8011.94966331,353
8012.80445363,358
8013.65924395,363
8014.51403427,372
8015.36882459,382
8016.22361491,395
8017.07840523,412
8017.93319555,440
8018.78798587,476
8019.64277619,512
8020.4975665,548
8021.35235682,584
8022.20714714,615
8023.06193746,642
8023.91672778,666
8024.7715181,685
8025.62630842,698
8026.48109874,704
8027.33588906,703
8028.19067938,695
8029.0454697,683
8029.90026002,665
8030.75505034,642
8031.60984066,619
8032.46463098,594
8033.31942129,569
8034.17421161,547
8035.02900193,526
8035.88379225,508
8036.73858257,493
8037.59337289,480
8038.44816321,472
8039.30295353,463
8040.15774385,459
8041.01253417,457
8041.86732449,455
8042.72211481,456
8043.57690513,458
8044.43169545,459
8045.28648577,463
8046.14127609,466
8046.9960664,469
8047.85085672,473
8048.70564704,477
8049.56043736,482
8050.41522768,487
8051.270018,492
8052.12480832,497
8052.97959864,500
8053.83438896,504
8054.68917928,507
8055.5439696,509
8056.39875992,510
8057.25355024,510
8058.10834056,508
8058.96313088,507
8059.81792119,504
8060.67271151,500
8061.52750183,497
8062.38229215,492
8063.23708247,487
8064.09187279,482
8064.94666311,480
8065.80145343,476
8066.65624375,471
8067.51103407,469
8068.36582439,468
8069.22061471,469
8070.07540503,468
8070.93019535,470
8071.78498567,472
8072.63977599,474
8073.4945663,477
8074.34935662,481
8075.20414694,484
8076.05893726,487
8076.91372758,490
8077.7685179,492
8078.62330822,496
8079.47809854,498
8080.33288886,500
8081.18767918,501
8082.0424695,502
8082.89725982,502
8083.75205014,502
8084.60684046,504
8085.46163078,505
8086.31642109,504
8087.17121141,505
8088.02600173,505
8088.88079205,506
8089.73558237,505
8090.59037269,503
8091.44516301,504
8092.29995333,504
8093.15474365,503
8094.00953397,503
8094.86432429,502
8095.71911461,502
8096.57390493,502
8097.42869525,501
8098.28348557,500
8099.13827589,501
8099.9930662,500
8100.84785652,500
8101.70264684,501
8102.55743716,501
8103.41222748,501
8104.2670178,501
8105.12180812,502
8105.97659844,503
8106.83138876,503
8107.68617908,504
8108.5409694,504
8109.39575972,505
8110.25055004,504
8111.10534036,503
8111.96013068,504
8112.81492099,504
8113.66971131,504
8114.52450163,505
8115.37929195,507
8116.23408227,510
8117.08887259,518
8117.94366291,534
8118.79845323,555
8119.65324355,576
8120.50803387,598
8121.36282419,618
8122.21761451,636
8123.07240483,646
8123.92719515,653
8124.78198547,654
8125.63677579,649
8126.4915661,639
8127.34635642,624
8128.20114674,608
8129.05593706,590
8129.91072738,569
8130.7655177,550
8131.62030802,531
8132.47509834,512
8133.32988866,496
8134.18467898,482
8135.0394693,470
8135.89425962,461
8136.74904994,453
8137.60384026,448
8138.45863058,446
8139.31342089,443
8140.16821121,441
8141.02300153,443
8141.87779185,444
8142.73258217,448
8143.58737249,452
8144.44216281,457
8145.29695313,463
8146.15174345,468
8147.00653377,475
8147.86132409,481
8148.71611441,488
8149.57090473,494
8150.42569505,499
8151.28048537,505
8152.13527569,508
8152.990066,512
8153.84485632,516
8154.69964664,519
8155.55443696,519
8156.40922728,518
8157.2640176,518
8158.11880792,516
8158.97359824,514
8159.82838856,511
8160.68317888,507
8161.5379692,505
8162.39275952,504
8163.24754984,502
8164.10234016,499
8164.95713048,499
8165.81192079,497
8166.66671111,495
8167.52150143,496
8168.37629175,495
8169.23108207,496
8170.08587239,496
8170.94066271,497
8171.79545303,497
8172.65024335,497
8173.50503367,497
8174.35982399,499
8175.21461431,499
8176.06940463,501
8176.92419495,501
8177.77898527,502
8178.63377559,502
8179.4885659,503
8180.34335622,503
8181.19814654,503
8182.05293686,505
8182.90772718,504
8183.7625175,504
8184.61730782,504
8185.47209814,504
8186.32688846,505
8187.18167878,505
8188.0364691,507
8188.89125942,506
8189.74604974,506
8190.60084006,507
8191.45563038,509
8192.31042069,508
8193.16521101,508
8194.02000133,507
8194.87479165,507
8195.72958197,506
8196.58437229,506
8197.43916261,505
8198.29395293,507
8199.14874325,506
8200.00353357,506
8200.85832389,507
8201.71311421,509
8202.56790453,511
8203.42269485,509
8204.27748517,510
8205.13227549,510
8205.9870658,512
8206.84185612,512
8207.69664644,512
8208.55143676,515
8209.40622708,518
8210.2610174,528
8211.11580772,544
8211.97059804,564
8212.82538836,586
8213.68017868,606
8214.534969,627
8215.38975932,644
8216.24454964,656
8217.09933996,662
8217.95413028,664
8218.80892059,661
8219.66371091,651
8220.51850123,640
8221.37329155,623
8222.22808187,606
8223.08287219,584
8223.93766251,565
8224.79245283,546
8225.64724315,530
8226.50203347,514
8227.35682379,502
8228.21161411,492
8229.06640443,483
8229.92119475,477
8230.77598507,473
8231.63077539,472
8232.4855657,472
8233.34035602,471
8234.19514634,474
8235.04993666,474
8235.90472698,477
8236.7595173,478
8237.61430762,480
8238.46909794,481
8239.32388826,483
8240.17867858,483
8241.0334689,485
8241.88825922,486
